name,naics_description,naics_code,address,city,state,county,zip,phone,website,excess_food_low,excess_food_high,unique_id,data_source
"One True Vine, LLC",Wineries,312130,1050 Adams St Ste A,Saint Helena,CA,Napa,94574,7079679398,www.onetruevine.com,122.686732,393.52348,FMP37181,EPA 2023
One Vineyard and Winery,Wineries,312130,3268 Ehlers Ln,Saint Helena,CA,Napa,94574,7079631123,,2.8355,9.095,FMP12964,EPA 2023
O'Neill Beverages Co. LLC,Wineries,312130,1212 Pacific Beach Dr,San Diego,CA,San Diego,92109,8582709027,www.oneillwine.com,,,FMP40480,EPA 2023
"Onemom Foods, Inc.",All Other Miscellaneous Food Manufacturing,311999,2847 Camino Serbal,Carlsbad,CA,San Diego,92009,7606340536,,11.1044275,35.617975,FMP22535,EPA 2023
Ooglow,All Other Miscellaneous Food Manufacturing,311999,17250 Margaret Dr,Jamestown,CA,Tuolumne,95327,,,42.255257,135.53573,FMP35176,EPA 2023
Oohemmgee Sweets LLC,Retail Bakeries,311811,2447 Venice Blvd,Los Angeles,CA,Los Angeles,90019,,,0.8867430000000001,2.8442700000000003,FMP1854,EPA 2023
Opa Helmut's Rub,All Other Miscellaneous Food Manufacturing,311999,13935 Sheila Ave,Morgan Hill,CA,Santa Clara,95037,4085008982,,5.3177815,17.057035000000003,FMP17363,EPA 2023
Open Fields,Spice and Extract Manufacturing,311942,2551 S Rodeo Gulch Rd # 2,Soquel,CA,Santa Cruz,95073,8312511172,,4.0226735,12.902915,FMP15748,EPA 2023
"Opolo Vineyards, Inc.",Wineries,312130,7110 Vineyard Dr,Paso Robles,CA,San Luis Obispo,93446,8052389593,www.opolo.com,145.174632,465.65448000000004,FMP37378,EPA 2023
Oppa Desserts Inc,Retail Bakeries,311811,1275 Lincoln Ave Ste 1,San Jose,CA,Santa Clara,95125,,,0.8867430000000001,2.8442700000000003,FMP974,EPA 2023
Optio Vineyards Inc.,Wineries,312130,56 Rancho Rd,Sierra Madre,CA,Los Angeles,91024,,,2.1667195,6.949855,FMP10348,EPA 2023
"Oralias Bakery, Inc.",Retail Bakeries,311811,430 S Oxnard Blvd,Oxnard,CA,Ventura,93030,,,2.0602955,6.6084950000000005,FMP9866,EPA 2023
"Orange Bang, Inc.",Soft Drink Manufacturing,312111,13115 Telfair Ave,Sylmar,CA,Los Angeles,91342,8188331000,www.orangebang.com,172.326638,552.7458200000001,FMP37540,EPA 2023
Orange Clementine,Retail Bakeries,311811,431 Commercial Way Ste E,La Habra,CA,Orange,90631,7144491823,www.orangeclementine.com,32.088691,102.92599000000001,FMP33998,EPA 2023
Orange Clementine,Retail Bakeries,311811,416 W Las Palmas Dr,Fullerton,CA,Orange,92835,7144491823,www.orangeclementine.com,20.934841,67.14949,FMP30470,EPA 2023
Orange Coast Winery,Wineries,312130,869 W 16th St,Newport Beach,CA,Orange,92663,9496450400,www.orangecoastwinery.com,16.8374905,54.007045000000005,FMP8655,EPA 2023
Orange Coast Winery,Wineries,312130,40110 Via Verano,Temecula,CA,Riverside,92592,9498770336,,1.8184035,5.8326150000000005,FMP27704,EPA 2023
Orange Tree,Fluid Milk Manufacturing,311511,447 Great Mall Dr,Milpitas,CA,Santa Clara,95035,,,22.6423685,72.62646500000001,FMP31365,EPA 2023
ORCHARD SWEET,Nonchocolate Confectionery Manufacturing,311340,2041 Rosecrans Ave # 395,El Segundo,CA,Los Angeles,90245,3106580103,,15.128479,48.525310000000005,FMP26159,EPA 2023
Orcutt Bakery LLC,Retail Bakeries,311811,4869 S Bradley Rd Ste 112,Santa Maria,CA,Santa Barbara,93455,8059389140,www.orcuttbakery.com,0.9754120000000001,3.12868,FMP4280,EPA 2023
"Ordaz Family Wines, LLC",Wineries,312130,50 Adobe Canyon Rd,Kenwood,CA,Sonoma,95452,7075292477,www.ordazfamilywines.com,49.436704,158.57056,FMP35598,EPA 2023
Orfila Vineyards Inc.,Wineries,312130,4470 Highway 78,Julian,CA,San Diego,92036,,www.orfila.com,,,FMP42334,EPA 2023
"Orgain Shop, LLC",Soft Drink Manufacturing,312111,16631 Millikan Ave,Irvine,CA,Orange,92606,9499300039,www.orgain.com,4107.5,13175.000000000002,FMP39190,EPA 2023
"Organic Defense, Inc","Dry, Condensed, and Evaporated Dairy Product Manufacturing",311514,3604 Indiana St,San Diego,CA,San Diego,92103,6199729551,,2.0646415,6.622435,FMP9876,EPA 2023
Organic Horseradish Co,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",311941,7890 County Road 120,Tulelake,CA,Siskiyou,96134,5306643862,www.organichorseradish.com,58.86021,188.79690000000002,FMP36011,EPA 2023
Organic Milling Corporation,All Other Miscellaneous Food Manufacturing,311999,505 W Allen Ave,San Dimas,CA,Los Angeles,91773,9095990961,www.organicmilling.com,594.081187,1905.5434300000002,FMP38483,EPA 2023
Organic Soap Bakery LLC,Retail Bakeries,311811,12425 Hesby St,Valley Village,CA,Los Angeles,91607,8187619798,www.organicsoapbakery.com,21.6005475,69.28477500000001,FMP30812,EPA 2023
"Organic Vineyard, LLC",Wineries,312130,8468 Road 29,Madera,CA,Madera,93637,,,2.915954,9.353060000000001,FMP13272,EPA 2023
Organix,Specialty Canning,311422,1731 Colorado Blvd,Los Angeles,CA,Los Angeles,90041,,www.organixla.com,3.808739,12.21671,FMP15355,EPA 2023
Origen Food Inc.,All Other Miscellaneous Food Manufacturing,311999,230 W Avenue 26 Ste 239,Los Angeles,CA,Los Angeles,90031,8004204927,,35.7702565,114.734785,FMP34525,EPA 2023
Origin Brewer LLC,Breweries,312120,445 35th St,Richmond,CA,Contra Costa,94805,4152057473,www.originbrewer.com,6.42307,20.602300000000003,FMP18229,EPA 2023
Orison Wines,Wineries,312130,1603 Main St,Saint Helena,CA,Napa,94574,3017883799,www.orisonwines.com,33.0109175,105.88407500000001,FMP34138,EPA 2023
Orlin Village Vineyard LLC,Wineries,312130,2651 S Foose Rd,Malibu,CA,Los Angeles,90265,3105895155,www.southslopemalibu.com,22.32413,71.6057,FMP31200,EPA 2023
"Oro Organics, Inc.",Fats and Oils Refining and Blending,311225,4625 La Panza Rd,Creston,CA,San Luis Obispo,93432,8052274223,www.olivasdeoro.com,6.625,21.25,FMP18382,EPA 2023
"Oropeza Jerky, LLC",Meat Processed from Carcasses,311612,10 Saint Joseph Cir,Salinas,CA,Monterey,93905,,,18.233325,58.48425,FMP28660,EPA 2023
Oroweat Foods Inc Entenmanns Inc,Commercial Bakeries,311812,2740 Soquel Ave,Santa Cruz,CA,Santa Cruz,95062,8314765027,,11.090727,35.57403,FMP22529,EPA 2023
Orowheat,Commercial Bakeries,311812,456 W Maude Ave,Sunnyvale,CA,Santa Clara,94085,4087320382,,4.034307,12.940230000000001,FMP8323,EPA 2023
Orta Vez Vineyards & Winery,Wineries,312130,2280 Greenwood Ave,Calistoga,CA,Napa,94515,7079424310,www.otravezwinery.com,19.8065505,63.53044500000001,FMP29834,EPA 2023
Ortiz Bakery,Retail Bakeries,311811,421 Iowa Ave Ste A,Riverside,CA,Riverside,92507,9517879138,,3.4511215,11.069635000000002,FMP14674,EPA 2023
Oscar Grosjean,Retail Bakeries,311811,329 S Lamer St,Burbank,CA,Los Angeles,91506,,,2.0795345,6.670205,FMP9950,EPA 2023
OSI Foodmart Inc.,All Other Miscellaneous Food Manufacturing,311999,2104 Cambridge Way,Torrance,CA,Los Angeles,90503,3107830188,,5.218221,16.73769,FMP17223,EPA 2023
Ossys Bakery,Retail Bakeries,311811,1233 Ruberta Ave,Glendale,CA,Los Angeles,91201,,,0.8867430000000001,2.8442700000000003,FMP918,EPA 2023
Ostreon Cellars LLC,Wineries,312130,2570 Corp Pl Ste E100,Monterey Park,CA,Los Angeles,91754,6264589204,,3.041617,9.75613,FMP13607,EPA 2023
Otrio Cellars Inc.,Wineries,312130,6725 Santa Rosa Rd,Buellton,CA,Santa Barbara,93427,,,3.0555295,9.800755,FMP13638,EPA 2023
"Otsuka America, Inc.",Wineries,312130,80 Railroad Ave,Milpitas,CA,Santa Clara,95035,4088673233,www.otsuka-america.com,,,FMP43162,EPA 2023
"Ottano, Inc.",Breweries,312120,11555 Los Osos Valley Rd,San Luis Obispo,CA,San Luis Obispo,93405,8055472088,www.ottano.com,37.944184,121.70776000000001,FMP34740,EPA 2023
"Ottone-Salinas, Inc.",Rendering and Meat Byproduct Processing,311613,1 Work Cir,Salinas,CA,Monterey,93901,8314226436,www.piinirealty.com,13.6749805,43.863145,FMP24845,EPA 2023
Otto's Pizza Stix Inc,Frozen Specialty Food Manufacturing,311412,9040 Sunland Blvd,Sun Valley,CA,Los Angeles,91352,5625195304,www.ottospizzastix.com,10.490661,33.64929,FMP21988,EPA 2023
Our Foods Inc.,Frozen Specialty Food Manufacturing,311412,1505 Elevation Rd,San Diego,CA,San Diego,92110,6197783032,www.ourfoodsinc.com,9.8433985,31.573165000000003,FMP21487,EPA 2023
"Ousterhout Wine, LLC",Wineries,312130,4375 Pine Flat Rd,Healdsburg,CA,Sonoma,95448,7074311415,www.ousterhoutwine.com,27.4648385,88.09476500000001,FMP33000,EPA 2023
"Out of The Barrel, Inc.",Breweries,312120,722 W Shaw Ave Ste 48b,Fresno,CA,Fresno,93704,5592725463,www.outofthebarrelbeer.com,5.4783715,17.572135000000003,FMP17495,EPA 2023
Outpost Winery,Wineries,312130,3730 Silverado Trl,Calistoga,CA,Napa,94515,7073413169,,33.0109175,105.88407500000001,FMP34145,EPA 2023
"Oven Fresh Bakery, Incorporated",Commercial Bakeries,311812,23188 Foley St,Hayward,CA,Alameda,94545,6503669201,www.ovenfresh-bakery.com,50.4921725,161.956025,FMP35647,EPA 2023
Over The Moon Creamery,Creamery Butter Manufacturing,311512,2144 Chestnut St,San Francisco,CA,San Francisco,94123,4153590055,www.overthemoonsf.com,29.776062500000002,95.508125,FMP33558,EPA 2023
"Overeasy, Inc.",Retail Bakeries,311811,6403 Haven Ave Ste 106,Rancho Cucamonga,CA,San Bernardino,91737,9099416868,www.corkyskitchenandbakery.com,35.019856,112.32784000000001,FMP34428,EPA 2023
"Overhill Farms, Inc.",All Other Miscellaneous Food Manufacturing,311999,2727 E Vernon Ave,Vernon,CA,Los Angeles,90058,3235829977,www.overhillfarms.com,4540.078209,14562.515010000001,FMP39207,EPA 2023
"Overhill Farms, Inc.",Frozen Specialty Food Manufacturing,311412,431 Isis Ave,Inglewood,CA,Los Angeles,90301,3235875985,www.overhillfarms.com,,,FMP42296,EPA 2023
Overture Vineyard LLC,Wineries,312130,5998 Silverado Trl,NAPA,CA,Napa,94558,,,46.215311,148.23779000000002,FMP35416,EPA 2023
Ovid NAPA Valley,Wineries,312130,255 Long Ranch Rd,Saint Helena,CA,Napa,94574,7079633850,www.ovidwine.com,13.5741215,43.539635000000004,FMP24774,EPA 2023
"Owb Packers, LLC",Animal (except Poultry) Slaughtering,311611,57 Shank Rd,Brawley,CA,Imperial,92227,7603512700,www.oneworldbeef.com,107.677079,345.37931000000003,FMP37011,EPA 2023
Owen's Table Mixers LLC,Soft Drink Manufacturing,312111,209 Sheffield Ln,Redwood City,CA,San Mateo,94061,6503037342,www.owensmixers.com,16.547766,53.077740000000006,FMP27468,EPA 2023
Owimex Inc,Wineries,312130,333 City Blvd W FL 17,Orange,CA,Orange,92868,7146258222,www.owimexspirits.com,5.3,17,FMP17326,EPA 2023
"Oxigenesis, Inc.",Soft Drink Manufacturing,312111,2917 Union Rd Ste B,Paso Robles,CA,San Luis Obispo,93446,8055490275,www.oxigenesisinc.com,24.243843000000002,77.76327,FMP31952,EPA 2023
Ozeki Sake (u.s.a.) Inc.,Wineries,312130,249 Hillcrest Rd,Hollister,CA,San Benito,95023,8316379217,www.ozekisake.com,106.2888765,340.92658500000005,FMP36988,EPA 2023
Ozero Tea & Desserts,Retail Bakeries,311811,131 S Central Ave,Los Angeles,CA,Los Angeles,90012,2136268889,,15.4289625,49.489125,FMP26417,EPA 2023
"P & J Taylor Vineyards, LLC",Wineries,312130,5991 Silverado Trl,NAPA,CA,Napa,94558,,,26.408734,84.70726,FMP32658,EPA 2023
P & V Winery LLC,Wineries,312130,10155 Dougherty Ave,Morgan Hill,CA,Santa Clara,95037,,www.pandvwinery.com,11.9189845,38.230705,FMP23182,EPA 2023
"P De Q, LLC",Commercial Bakeries,311812,2585 E Perrin Ave Ste 114,Fresno,CA,Fresno,93720,,www.pdeq.net,18.55,59.50000000000001,FMP28918,EPA 2023
P Papaya Inc,Retail Bakeries,311811,1133 N Pacific Ave,Glendale,CA,Los Angeles,91202,,,2.8279475,9.070775000000001,FMP12941,EPA 2023
"P. Balistreri Salumi, LLC",Meat Processed from Carcasses,311612,2633 Fairfax Ave,Culver City,CA,Los Angeles,90232,6193169015,,2.1299905,6.832045000000001,FMP10179,EPA 2023
"P. G. Molinari & Sons, Inc.",Meat Processed from Carcasses,311612,1401 Yosemite Ave,San Francisco,CA,San Francisco,94124,,www.molinarisalame.com,138.389042,443.88938,FMP37327,EPA 2023
"P.S. Lets Eat, Inc.",Fluid Milk Manufacturing,311511,3943 Irvine Blvd Ste 610,Irvine,CA,Orange,92602,8559983554,www.elliquark.com,51.09465,163.88850000000002,FMP35670,EPA 2023
Paani Foods Inc,All Other Miscellaneous Food Manufacturing,311999,1375 Sycamore Ave APT 215,Hercules,CA,Contra Costa,94547,3128042900,,2.2854395,7.330655,FMP10920,EPA 2023
Pacheco Ranch Winery PA,Wineries,312130,235 Alameda Del Prado,Novato,CA,Marin,94949,4158835583,www.pachecoranchwinery.com,1.59,5.1000000000000005,FMP6925,EPA 2023
"Pacific Arena Naturals, Inc.","Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",311941,1010 N Central Ave # 301,Glendale,CA,Los Angeles,91202,8182451414,,27.5045885,88.22226500000001,FMP33013,EPA 2023
"Pacific Choice Brands, Inc.",Fruit and Vegetable Canning,311421,4652 E Date Ave,Fresno,CA,Fresno,93725,5598925365,www.pacificchoice.com,1559.0955675,5000.872575,FMP38903,EPA 2023
"Pacific Coast Bakery, Inc.",Retail Bakeries,311811,10392 Allen Dr,Garden Grove,CA,Orange,92840,,,27.9131125,89.53262500000001,FMP33152,EPA 2023
Pacific Coast Producers,Fruit and Vegetable Canning,311421,631 N Cluff Ave,Lodi,CA,San Joaquin,95240,2093678800,www.pacificcoastproducers.com,24143.911500000002,77442.735,FMP43075,EPA 2023
Pacific Coast Producers,Fruit and Vegetable Canning,311421,1601 Mitchell Ave,Oroville,CA,Butte,95965,5305334311,www.pacificcoastproducers.com,,,FMP40875,EPA 2023
Pacific Coast Producers,Fruit and Vegetable Canning,311421,1376 Lemen Ave,Woodland,CA,Yolo,95776,5306628661,www.pacificcoastproducers.com,,,FMP41556,EPA 2023
Pacific Coast Producers,Fruit and Vegetable Canning,311421,741 S Stockton St,Lodi,CA,San Joaquin,95240,2093343352,www.pacificcoastproducers.com,,,FMP6621,EPA 2023
Pacific Coast Products LLC,Spice and Extract Manufacturing,311942,170 Technology Cir,Scotts Valley,CA,Santa Cruz,95066,8313167137,www.shop.perfumersapprentice.com,617.556,1980.8400000000001,FMP38514,EPA 2023
"Pacific Culinary Group, Inc.",All Other Miscellaneous Food Manufacturing,311999,566 Monterey Pass Rd,Monterey Park,CA,Los Angeles,91754,6262841328,www.pacificdentalgroup.com,91.6820235,294.07441500000004,FMP36772,EPA 2023
Pacific French Bakery,Retail Bakeries,311811,4152 W Washington Blvd,Los Angeles,CA,Los Angeles,90018,3237351700,www.pacificfrenchbakery.com,2.0174715,6.471135,FMP9645,EPA 2023
Pacific Fruit Processors,All Other Miscellaneous Food Manufacturing,311999,12128 Center St,South Gate,CA,Los Angeles,90280,5625311770,www.sunopta.com,6.1095485,19.596665,FMP18011,EPA 2023
Pacific Kidz Co.,Ice Cream and Frozen Dessert Manufacturing,311520,1240 N Van Buren St,Anaheim,CA,Orange,92807,7146303481,www.pacifickidz.com,29.033294,93.12566000000001,FMP33384,EPA 2023
Pacific Pickle Works Inc.,Fruit and Vegetable Canning,311421,718 Union Ave Snta Brbara Santa Barbara,Santa Barbara,CA,Santa Barbara,93103,8057651779,www.pacificpickleworks.com,25.1477315,80.662535,FMP32258,EPA 2023
"Pacific Plaza Imports, Inc.",Seafood Product Preparation and Packaging,311710,3018 Willow Pass Rd # 102,Concord,CA,Contra Costa,94519,9253494000,www.plazadecaviar.com,88.328952,283.31928,FMP36727,EPA 2023
Pacific Rustic Bakery,Retail Bakeries,311811,43632 Rialto Dr,Lancaster,CA,Los Angeles,93535,,www.pacificrusticpizza.com,6.937117,22.25113,FMP18727,EPA 2023
"Pacific Spice Company, Inc.",Spice and Extract Manufacturing,311942,6430 E Slauson Ave,Commerce,CA,Los Angeles,90040,3237269190,www.pacspice.com,682.714518,2189.8390200000003,FMP38565,EPA 2023
"Pacific Ventures Group, Inc.",Breweries,312120,117 W 9th St Ste 316,Los Angeles,CA,Los Angeles,90015,3103925606,www.pacvgroup.com,800.62913,2568.0557000000003,FMP38638,EPA 2023
Pacific Wine Services LLC,Wineries,312130,2550 Dry Creek Rd,Paso Robles,CA,San Luis Obispo,93446,8052260640,www.pacificwineservices.com,31.8932005,102.298945,FMP33947,EPA 2023
"Pacific Wine Services, LLC",Wineries,312130,1235 N Harbor Blvd # 200,Fullerton,CA,Orange,92832,8056103651,www.pacificwineservices.com,2.644753,8.483170000000001,FMP12345,EPA 2023
Pacificbeach Cookie Company,Retail Bakeries,311811,1779 Law St,San Diego,CA,San Diego,92109,,www.pbelc.com,0.8867430000000001,2.8442700000000003,FMP1419,EPA 2023
"Paderia 2, LLC",Retail Bakeries,311811,4695 Macarthur CT FL 11,Newport Beach,CA,Orange,92660,,,31.4022615,100.72423500000001,FMP33842,EPA 2023
"Paderia, LLC",Cookie and Cracker Manufacturing,311821,18279 Brookhurst St Ste 1,Fountain Valley,CA,Orange,92708,9494785273,www.paderiabakehouse.com,26.337979,84.48031,FMP32601,EPA 2023
"Page Wine Cellars, LLC",Wineries,312130,1370 Trancas St Ste 343,NAPA,CA,Napa,94558,7072247630,www.pagewinecellars.com,39.6131275,127.06097500000001,FMP34910,EPA 2023
Pain Bakery,Retail Bakeries,311811,3016 Arizona St,Oakland,CA,Alameda,94602,5104631625,,2.2472795,7.208255,FMP10727,EPA 2023
"Pain Du Monde, Inc.",Retail Bakeries,311811,1000 Bristol St N Ste 30,Newport Beach,CA,Orange,92660,,www.pdmcafe.com,,,FMP40076,EPA 2023
Paint Horse Winery,Wineries,312130,16510 Arnold Dr,Sonoma,CA,Sonoma,95476,7079350148,www.painthorsewinery.com,3.71,11.9,FMP15157,EPA 2023
"Paintnvineyard, Inc.",Wineries,312130,10035 Carroll Canyon Rd,San Diego,CA,San Diego,92131,8586520235,www.paintnvineyard.com,2.4647915,7.905935,FMP11724,EPA 2023
Paix Sur Terre Winery,Wineries,312130,5070 Vineyard Dr,Paso Robles,CA,San Luis Obispo,93446,8056742661,www.paixsurterrewines.com,23.919907000000002,76.72423,FMP31855,EPA 2023
"Paix Sur Terre, LLC",Wineries,312130,7450 Vineyard Dr,Paso Robles,CA,San Luis Obispo,93446,8057049774,www.paixsurterrewines.com,21.465,68.85000000000001,FMP30759,EPA 2023
"Pak Group, LLC",Cookie and Cracker Manufacturing,311821,236 N Chester Ave Ste 200,Pasadena,CA,Los Angeles,91106,6263166555,www.bellarise.com,84.8064925,272.020825,FMP36664,EPA 2023
Pak N. Save Foods,Retail Bakeries,311811,2237 W Cleveland Ave,Madera,CA,Madera,93637,5596616440,,7.319406,23.47734,FMP19132,EPA 2023
"Palacios & Sons, L.L.C.",Specialty Canning,311422,9908 Bell Ranch Dr,Santa Fe Springs,CA,Los Angeles,90670,,,,,FMP43483,EPA 2023
"Paleo Pro, LLC",All Other Miscellaneous Food Manufacturing,311999,1211 Liberty Way,Vista,CA,San Diego,92081,7603103895,www.paleopro.com,3.116029,9.994810000000001,FMP13787,EPA 2023
Paleo Provisions LLC,Retail Bakeries,311811,3973 Crofton Way,South San Francisco,CA,San Mateo,94080,6507458216,,18.9443465,60.76488500000001,FMP29245,EPA 2023
Paleo Treats,Retail Bakeries,311811,3536 Copley Ave,San Diego,CA,San Diego,92116,6192463868,www.paleotreats.com,3.3490435,10.742215000000002,FMP14415,EPA 2023
Paleo Treats Inc.,Retail Bakeries,311811,3275 Adams Ave Ste A,San Diego,CA,San Diego,92116,6197952203,www.paleotreats.com,2.268771,7.277190000000001,FMP10842,EPA 2023
Paleo Women Treats & Granolas,Retail Bakeries,311811,79235 Violet CT,La Quinta,CA,Riverside,92253,7603436113,,1.348585,4.32565,FMP5880,EPA 2023
Paleteria La Guadalajara 2,Ice Cream and Frozen Dessert Manufacturing,311520,743 E Monte Vista Ave,Vacaville,CA,Solano,95688,7074481892,,34.953394,112.11466000000001,FMP34420,EPA 2023
Paleteria Y Neveria La Michoacana,Ice Cream and Frozen Dessert Manufacturing,311520,6822 Pacific Blvd,Huntington Park,CA,Los Angeles,90255,3232779044,,36.976245,118.60305000000001,FMP34636,EPA 2023
Paleteria Y Neveria La Nueva Michiocana,Ice Cream and Frozen Dessert Manufacturing,311520,2836 Niles St,Bakersfield,CA,Kern,93306,6618722563,,10.993419,35.26191,FMP22454,EPA 2023
"Pali Wine Company, L.P.",Wineries,312130,1036 Aviation Dr,Lompoc,CA,Santa Barbara,93436,8057367200,www.paliwineco.com,8.8968715,28.537135000000003,FMP20671,EPA 2023
Palm Springs Bottling Company LLC,Soft Drink Manufacturing,312111,81162 Fred Waring Dr # 3,Indio,CA,Riverside,92201,,,44.2612805,141.970145,FMP35287,EPA 2023
Palma Christi Limited Liability Company,Fats and Oils Refining and Blending,311225,221 Locust St Ofc 204,Redding,CA,Shasta,96001,,,2.2991665,7.374685,FMP10961,EPA 2023
Palmas Bakery,Retail Bakeries,311811,75615 Conchita Rd,Thousand Palms,CA,Riverside,92276,,,16.1491795,51.799255,FMP27099,EPA 2023
Palmia Corporation,Breweries,312120,3749 Divisadero St,San Francisco,CA,San Francisco,94123,4153853100,www.palmiabeer.com,49.740314500000004,159.544405,FMP35615,EPA 2023
Palo Verde Bakery LLC,Retail Bakeries,311811,1342 W Cambridge Ave,Fresno,CA,Fresno,93705,,,0.8867430000000001,2.8442700000000003,FMP1045,EPA 2023
Palomate Packing,Roasted Nuts and Peanut Butter Manufacturing,311911,2121 W Almond Ave,Madera,CA,Madera,93637,5596621120,,2.442664,7.834960000000001,FMP11631,EPA 2023
Pamela J'Z Cupcakes & Sweet Dessert. LLC,Retail Bakeries,311811,1829 Oak Leaf Dr,Modesto,CA,Stanislaus,95354,,,0.8867430000000001,2.8442700000000003,FMP1444,EPA 2023
Pamela's Product Inc.,Commercial Bakeries,311812,1924 4th St,San Rafael,CA,Marin,94901,7074626605,www.pamelasproducts.com,63.8986815,204.95803500000002,FMP36160,EPA 2023
