name,naics_description,naics_code,address,city,state,county,zip,phone,website,excess_food_low,excess_food_high,unique_id,data_source,latitude,longitude,geocode_status
Little Oaks Winery LLC,Wineries,312130,6084 Corte Del Cedro # 10,Carlsbad,CA,San Diego,92011,7604940597,www.littleoakswinery.com,2.4241935,7.775715000000001,FMP11556,EPA 2023,33.125043033979,-117.272448786479,success
"Little Page Oaks, LLC",Wineries,312130,18750 Littlepage Rd,Ramona,CA,San Diego,92065,7607870738,,2.908799,9.330110000000001,FMP13190,EPA 2023,33.052159942664,-116.750088782625,success
Little Village Collection Inc.,Wineries,312130,1716 Adele St,Calistoga,CA,Napa,94515,,www.littlevillagecollection.com,26.408734,84.70726,FMP32629,EPA 2023,38.58719607179,-122.579397844762,success
Little Waisted LLC,All Other Miscellaneous Food Manufacturing,311999,29891 Weatherwood,Laguna Niguel,CA,Orange,92677,9492325525,www.bakerybling.com,2.6217245,8.409305,FMP12262,EPA 2023,33.529212706979,-117.689256298778,success
Littlehippie's Bakery,Retail Bakeries,311811,8923 Calvert Ave,Orangevale,CA,Sacramento,95662,2097815365,,0.9708275000000001,3.1139750000000004,FMP4034,EPA 2023,38.681689286321,-121.22451327933,success
Littlejohn's Candy,Nonchocolate Confectionery Manufacturing,311340,6333 W 3rd St Ste 432,Los Angeles,CA,Los Angeles,90036,3239365379,www.littlejohnscandies.com,1.59,5.1000000000000005,FMP6936,EPA 2023,34.071398105835,-118.360111796352,success
"Live Area, LLC",Wineries,312130,3680 Willow Creek Rd,Paso Robles,CA,San Luis Obispo,93446,,,19.933247,63.93683000000001,FMP29963,EPA 2023,35.563039386188,-120.774192893805,success
Live Life Lusciously,Retail Bakeries,311811,2211 Fortuna,Newport Beach,CA,Orange,92660,9499390248,www.livelifelusciously.com,20.934841,67.14949,FMP30464,EPA 2023,33.638031278176,-117.880004023131,success
"Live-For-More-fudge, Inc.",Confectionery Manufacturing from Purchased Chocolate,311352,867 Yolo Way,Livermore,CA,Alameda,94551,,www.liveformorefudge.com,3.4249395000000002,10.985655000000001,FMP14557,EPA 2023,37.694203447033,-121.787818572056,success
"Lizze Custom Processing, Inc.",Animal (except Poultry) Slaughtering,311611,7310 Pine Ave,Chino,CA,San Bernardino,91708,9095976109,www.calmeat.com,26.5,85,FMP32749,EPA 2023,33.954810445498,-117.645090490669,success
LLC Cote West,Wineries,312130,2102 Dennison St APT A,Oakland,CA,Alameda,94606,5106984365,www.cotewestwine.com,21.940675,70.37575000000001,FMP30984,EPA 2023,37.779611197986,-122.240241151073,success
LLC Green Brand,Coffee and Tea Manufacturing,311920,1940 Union St Ste 15,Oakland,CA,Alameda,94607,5106792277,,14.9290665,47.885685,FMP25965,EPA 2023,37.814397703814,-122.286703660463,success
Lloyd Cellars Inc.,Wineries,312130,1240 Tall Grass CT,NAPA,CA,Napa,94558,7076953072,www.lloydcellars.com,11.51902,36.9478,FMP22887,EPA 2023,38.304738542489,-122.347816663404,success
"Lmp Vineyards, LLC",Wineries,312130,4756 Suisun Valley Rd,Fairfield,CA,Solano,94534,,,1.6530965,5.302385,FMP7653,EPA 2023,38.293622205406,-122.119683411448,success
Lobo Baking,Retail Bakeries,311811,12047 Donner Pass Rd,Truckee,CA,Nevada,96161,5304148680,,16.8525955,54.055495,FMP27713,EPA 2023,39.325478720126,-120.221904008018,success
"Lobu Bakery, Inc.",Retail Bakeries,311811,9206 Rhinestone St,Bakersfield,CA,Kern,93313,,,9.156492,29.369880000000002,FMP20876,EPA 2023,35.271664828772,-119.05180667122,success
Local Food Lab Inc.,All Other Miscellaneous Food Manufacturing,311999,672 Junipero Serra Blvd,Stanford,CA,Santa Clara,94305,6503288728,www.localfoodlab.com,3.791567,12.16163,FMP15321,EPA 2023,37.412755684457,-122.166219754108,success
Locke Vinyards,Wineries,312130,202 Main St,Murphys,CA,Calaveras,95247,2098903065,www.lockevineyards.com,9.7265335,31.198315,FMP21389,EPA 2023,38.137372176655,-120.459578333928,success
Lodi Vines To Wine,Wineries,312130,7784 Magnolia Ave,Fair Oaks,CA,Sacramento,95628,9169674858,www.lodiwine.com,5.994194,19.226660000000003,FMP17923,EPA 2023,38.63653744225,-121.278656699933,success
"Loham, Inc.",Animal (except Poultry) Slaughtering,311611,3700 W Warner Ave,Santa Ana,CA,Orange,92704,7147083744,,34.314214,110.06446000000001,FMP34330,EPA 2023,33.713766867904,-117.918090014922,success
"Loi Bakery, Inc.",Retail Bakeries,311811,8926 Bolsa Ave,Westminster,CA,Orange,92683,7149011936,,10.4674205,33.574745,FMP21962,EPA 2023,33.744735867522,-117.974376497898,success
Lokoya Gate,Wineries,312130,3787 Spring Mountain Rd,Saint Helena,CA,Napa,94574,7079678130,www.lokoya.com,2.455649,7.87661,FMP11678,EPA 2023,38.519666172648,-122.536723886727,success
Lola's Salsa,Spice and Extract Manufacturing,311942,18522 Hurley St,La Puente,CA,Los Angeles,91744,6262161681,,13.752281,44.111090000000004,FMP24922,EPA 2023,34.007036133071,-117.899991497372,success
Lollipop Gardens,Nonchocolate Confectionery Manufacturing,311340,48 Cliff Walk Dr,Vallejo,CA,Solano,94591,7075538700,,21.845858,70.07162000000001,FMP30931,EPA 2023,38.069339670117,-122.213679919217,success
Lollipop Princess,Nonchocolate Confectionery Manufacturing,311340,11222 Colorado Ave,Madera,CA,Madera,93636,5599605721,,3.5718555,11.456895000000001,FMP14896,EPA 2023,36.911635120886,-119.957803427275,success
Lolly Rose Bakery,Retail Bakeries,311811,1615 Monrovia Ave,Costa Mesa,CA,Orange,92627,9493009347,www.lollyrosebakery.com,31.4022615,100.72423500000001,FMP33841,EPA 2023,33.633065200503,-117.936259622025,success
"Lolly-Jolly, Inc.",Nonchocolate Confectionery Manufacturing,311340,3180 Olympic Blvd,Santa Monica,CA,Los Angeles,90404,3104539197,,18.9105855,60.656595,FMP29190,EPA 2023,34.030728376211,-118.461394508165,success
"Loma Seca, L.L.C.",Wineries,312130,744 Via Del Monte,Palos Verdes Estates,CA,Los Angeles,90274,3104183891,,27.9051625,89.507125,FMP33142,EPA 2023,33.796219136635,-118.398515757453,success
Lomeli's Bakery,Retail Bakeries,311811,29526 Cromwell Ave,Castaic,CA,Los Angeles,91384,6617020516,,0.938895,3.01155,FMP3826,EPA 2023,34.44646330418,-118.650179489382,success
Lone Acre Vineyard LLC,Wineries,312130,4871 Somerset Loop,Placerville,CA,El Dorado,95667,,,1.8656,5.984,FMP8901,EPA 2023,38.67587272461,-120.663973256161,success
"Lone Buffalo Vineyards, LLC",Wineries,312130,7505 Wise Rd,Auburn,CA,Placer,95603,5308231159,www.lonebuffalovineyards.com,5.8294435,18.698215,FMP17781,EPA 2023,38.919394685277,-121.1680155791,success
Lone Star Dessert Bar,Retail Bakeries,311811,675 Arden Rd,Pasadena,CA,Los Angeles,91106,6267440952,www.lonestardessertbar.com,9.2573775,29.693475000000003,FMP20941,EPA 2023,34.131940357835,-118.135706705918,success
"Long Beach Creamery, LLC",Ice Cream and Frozen Dessert Manufacturing,311520,4141 Long Beach Blvd,Long Beach,CA,Los Angeles,90807,5622522730,www.longbeachcreamery.com,7.2345,23.205000000000002,FMP19031,EPA 2023,33.833428138447,-118.189416201725,success
Long Beach Seafoods Co.,Seafood Product Preparation and Packaging,311710,4643 Hackett Ave,Lakewood,CA,Los Angeles,90713,5624327300,,148.219429,475.42081,FMP37398,EPA 2023,33.842119156256,-118.106873263853,success
"Long Creek Winery, LLC",Wineries,312130,233 Ward Blvd,Oroville,CA,Butte,95966,5305893415,www.longcreekwinery.com,8.4466895,27.093155000000003,FMP10802,EPA 2023,39.516390547021,-121.488680481321,success
"Long Creek Winery, LLC",Wineries,312130,3329 Hegan Ln,Chico,CA,Butte,95928,5303438014,,2.257376,7.240640000000001,FMP20206,EPA 2023,39.68964472368,-121.839398753582,success
Longevity Wines,Wineries,312130,2271 S Vasco Rd,Livermore,CA,Alameda,94550,,www.longevitywines.com,13.164405,42.22545,FMP24325,EPA 2023,37.675825147141,-121.719016897207,success
Longevity Wines,Wineries,312130,310 Cindy CT,San Ramon,CA,Contra Costa,94583,9255513673,www.longevitywines.com,3.243494,10.40366,FMP14161,EPA 2023,37.748956591294,-121.953355822888,success
Longhorn Meat Co,Animal (except Poultry) Slaughtering,311611,13131 Lincoln Way,Auburn,CA,Placer,95603,5308230275,www.longhornmeatco.com,8.196238,26.289820000000002,FMP19972,EPA 2023,38.915725541973,-121.06101550762,success
"Longhorn Ridge Vineyard, LLC",Wineries,312130,739 Orchard Dr,Paso Robles,CA,San Luis Obispo,93446,8052391655,,19.933247,63.93683000000001,FMP29966,EPA 2023,35.62703203119,-120.66663605138,success
Longoria Production Facility,Wineries,312130,415 E Chestnut Ave,Lompoc,CA,Santa Barbara,93436,8057369700,www.longoriawine.com,25.5284305,81.883645,FMP32370,EPA 2023,34.642249506083,-120.45328137356,success
Lorenzi Estate Wines,Wineries,312130,36095 Monte De Oro Rd,Temecula,CA,Riverside,92592,9515067199,www.lorenziestatewines.com,1.6530965,5.302385,FMP7575,EPA 2023,33.541339095565,-117.028064764091,success
"L'Orgeat, Inc.",Distilleries,312140,367 N Gardner St,Los Angeles,CA,Los Angeles,90036,7187107274,www.lorgeat.com,22.32413,71.6057,FMP31202,EPA 2023,34.077529432819,-118.353281953385,success
Lori Sherk,Fats and Oils Refining and Blending,311225,1933 Jackson St,San Francisco,CA,San Francisco,94109,9132695178,www.odelayoliveoil.com,7.4465,23.885,FMP19272,EPA 2023,37.793387756268,-122.426885531524,success
"Lorimar Vineyards and Winery, LP",Wineries,312130,39990 Anza Rd,Temecula,CA,Riverside,92591,9516946699,www.lorimarwinery.com,23.832987,76.44543,FMP31817,EPA 2023,33.540434488062,-117.060331118215,success
Lorimar Winery,Wineries,312130,42031 Main St Ste C,Temecula,CA,Riverside,92590,9512405177,www.lorimarwinery.com,40.8565605,131.04934500000002,FMP35071,EPA 2023,33.493141847259,-117.14919464151,success
"Lori's Original Lemonade, LLC",Soft Drink Manufacturing,312111,401 S Beckwith Rd,Santa Paula,CA,Ventura,93060,8056406565,www.lorisoriginallemonade.com,19.032671,61.048190000000005,FMP29283,EPA 2023,34.33610325898,-119.092076445843,success
"Lorye's Cakery, LLC",Retail Bakeries,311811,5528 Voletta Pl,Valley Village,CA,Los Angeles,91607,8187639622,,2.4690315,7.919535000000001,FMP11735,EPA 2023,34.170596124372,-118.411037524797,success
Los 3 Cochinitos,Animal (except Poultry) Slaughtering,311611,3917 Union Pacific Ave,Commerce,CA,Los Angeles,90023,3232654205,,4.505,14.450000000000001,FMP16443,EPA 2023,34.016615542963,-118.191648640992,success
Los Alisos Bakery,Retail Bakeries,311811,23411 Aliso Viejo Pkwy C,Aliso Viejo,CA,Orange,92656,9496335148,www.tufts.edu,2.491318,7.991020000000001,FMP11821,EPA 2023,33.587389536445,-117.720306884829,success
Los Almendros Bakery LLC,Retail Bakeries,311811,6604 San Fernando Rd,Glendale,CA,Los Angeles,91201,8182440764,,15.4289625,49.489125,FMP26494,EPA 2023,34.168971181561,-118.292308291009,success
"Los Amigos Bakery, Inc.",Retail Bakeries,311811,3105 W 8th St,Los Angeles,CA,Los Angeles,90005,2133854030,,9.2573775,29.693475000000003,FMP20940,EPA 2023,34.057797617182,-118.294249157349,success
Los Amigos Market,Animal (except Poultry) Slaughtering,311611,949 Peter Pan Ave,San Jose,CA,Santa Clara,95116,,,31.255584,100.25376000000001,FMP33817,EPA 2023,37.349420993868,-121.832715731771,success
"Los Angeles Ale Works, LLC",Breweries,312120,12918 Cerise Ave,Hawthorne,CA,Los Angeles,90250,2134226569,www.laaleworks.com,42.253614,135.53046,FMP35175,EPA 2023,33.915385182301,-118.332385394498,success
Los Angeles Cupcakes,Commercial Bakeries,311812,11708 San Vicente Blvd,Los Angeles,CA,Los Angeles,90049,3104422253,,15.4289625,49.489125,FMP26410,EPA 2023,34.053373581114,-118.465795933357,success
"Los Angeles Mycological Society, Inc.",Fruit and Vegetable Canning,311421,900 Exposition Blvd,Los Angeles,CA,Los Angeles,90007,5624387523,www.lamushrooms.org,2.227484,7.144760000000001,FMP10656,EPA 2023,34.018074854702,-118.290184433654,success
Los Banos Abattoir Co.,Animal (except Poultry) Slaughtering,311611,1312 W Pacheco Blvd,Los Banos,CA,Merced,93635,2098262212,www.losbanos.com,159.70421100000002,512.2587900000001,FMP37472,EPA 2023,37.05686830335,-120.8727396208,success
"Los Carnales Bakery, Inc",Retail Bakeries,311811,11626 Atlantic Ave,Lynwood,CA,Los Angeles,90262,,,0.8867430000000001,2.8442700000000003,FMP824,EPA 2023,33.918047059192,-118.188585895617,success
Los Gateaux LLC,Retail Bakeries,311811,14751 Fruitvale Ave,Saratoga,CA,Santa Clara,95070,,,18.0196555,57.798895,FMP28555,EPA 2023,37.254562538674,-122.013832888635,success
Los Gatos Meats & Smoke House,Meat Processed from Carcasses,311612,575 University Ave,Los Gatos,CA,Santa Clara,95032,4083547055,www.losgatosmeats.com,13.25,42.5,FMP24480,EPA 2023,37.232472000381,-121.977564280922,success
Los Gatos Winery and Tasting Room,Wineries,312130,300 College Ave,Los Gatos,CA,Santa Clara,95030,,,1.973508,6.330120000000001,FMP9355,EPA 2023,37.213990308908,-121.982676604231,success
Los Michoacanos Restaurant,Retail Bakeries,311811,1209 Jefferson St,Delano,CA,Kern,93215,6617255766,,2.9069175,9.324075,FMP13183,EPA 2023,35.772039206031,-119.245024647931,success
Los Pericos Food Products LLC,Tortilla Manufacturing,311830,2301 Valley Blvd,Pomona,CA,Los Angeles,91768,9096235625,www.lospericosfood.com,181.2779405,581.4575450000001,FMP37586,EPA 2023,34.061350515679,-117.794227136639,success
"Los Tres Salceros, Inc.","Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",311941,684 Anita St Ste D2,Chula Vista,CA,San Diego,91911,6196215483,www.oscarshomemadesalsa.com,9.096178,29.176420000000004,FMP20834,EPA 2023,32.598547544787,-117.081393630454,success
"Los Tres Salceros, Inc.",Spice and Extract Manufacturing,311942,9119 Inverness Rd,Santee,CA,San Diego,92071,6193682791,www.oscarshomemadesalsa.com,,,FMP43378,EPA 2023,32.839413334253,-117.015944337369,success
Lost Republic Distilling Co.,Distilleries,312140,3419 Scott St,San Francisco,CA,San Francisco,94123,5107720445,www.lostrepub.com,19.8961205,63.817745,FMP29937,EPA 2023,37.801324245742,-122.441482431034,success
"Lost Republic Distilling Co., LLC",Wineries,312130,101 Grant Ave Ste L,Healdsburg,CA,Sonoma,95448,9259891366,www.lostrepub.com,4.451947,14.27983,FMP16365,EPA 2023,38.597779959668,-122.852602002825,success
"Lost Spirits Distillery, Inc.",Distilleries,312140,6131 Malburg Way,Vernon,CA,Los Angeles,90058,4156060695,www.lostspirits.net,55.8103515,179.01433500000002,FMP35913,EPA 2023,33.98553762597,-118.205369256889,success
Lot22 Olive Oil Company LLC,Fats and Oils Refining and Blending,311225,110 E State St,Redlands,CA,San Bernardino,92373,9099131878,www.lot22oliveoil.com,,,FMP40274,EPA 2023,34.056387787868,-117.181039336299,success
Lotus Beverages,Wineries,312130,2542 San Gabriel Blvd,Rosemead,CA,Los Angeles,91770,2132161434,,23.85,76.5,FMP31832,EPA 2023,34.059086893937,-118.090495491856,success
"Lotus Foods, Inc.",All Other Miscellaneous Food Manufacturing,311999,5212 Wall Ave,Richmond,CA,Contra Costa,94804,5105253137,www.lotusfoods.com,19.457678,62.41142000000001,FMP29615,EPA 2023,37.927840115087,-122.321165667366,success
Lou's Nana Puddin By Decia LLC,Retail Bakeries,311811,3400 Cottage Way Ste G2,Sacramento,CA,Sacramento,95825,,,0.8867430000000001,2.8442700000000003,FMP2279,EPA 2023,38.603126442937,-121.384693259214,success
Love 2 Bake,Retail Bakeries,311811,5610 Mallardview Way,Elk Grove,CA,Sacramento,95757,9165099036,,17.2215815,55.239035,FMP27981,EPA 2023,38.40042095037,-121.439151924118,success
Love Bites Pastry By Val LLC,Retail Bakeries,311811,5159 Calatrana Dr,Woodland Hills,CA,Los Angeles,91364,8184257187,,15.4289625,49.489125,FMP26478,EPA 2023,34.162700684586,-118.602691176933,success
"Love Brulee, LLC",Retail Bakeries,311811,3770 Dundale Dr,San Jose,CA,Santa Clara,95121,,,2.1783795,6.987255,FMP10413,EPA 2023,37.295935764647,-121.813406796384,success
Love Jones,Commercial Bakeries,311812,8653 Carlin Ave,Sacramento,CA,Sacramento,95823,8887634229,www.lovejonesevents.net,14.3513135,46.032515000000004,FMP25417,EPA 2023,38.44432331195,-121.434234204133,success
Love Jungle Vineyard,Wineries,312130,105 Zinfandel Ln,Saint Helena,CA,Napa,94574,4156134984,,33.0109175,105.88407500000001,FMP34126,EPA 2023,38.494032841629,-122.426967586017,success
Love Jungle Vineyards,Wineries,312130,4193 Big Ranch Rd,NAPA,CA,Napa,94558,3036660690,www.junglelovevineyard.com,19.8065505,63.53044500000001,FMP29841,EPA 2023,38.35159027574,-122.305297057699,success
"Love Kalhor Vines, LLC",Wineries,312130,7546 Rindge Ave,Playa Del Rey,CA,Los Angeles,90293,9176737617,,27.9051625,89.507125,FMP33143,EPA 2023,33.952760959794,-118.444422475177,success
Love Patisserie & More,Retail Bakeries,311811,5900 3rd St,San Francisco,CA,San Francisco,94124,4159527675,www.lovepatisseriesf.com,17.453854,55.98406000000001,FMP28146,EPA 2023,37.724693931679,-122.394754174331,success
"Lovesticks, Inc.",Flour Milling,311211,12 Corte Madera Ave,Mill Valley,CA,Marin,94941,4153883274,www.lovesticks.com,9.5956765,30.778585000000003,FMP21294,EPA 2023,37.907041323847,-122.547752819377,success
Lovisone Vineyards,Wineries,312130,12810 Anderson Rd,Lower Lake,CA,Lake,95457,,www.lovisonevineyard.com,15.854685,50.85465000000001,FMP26787,EPA 2023,38.944308551926,-122.674628430267,success
Lowe Hey Inc,Retail Bakeries,311811,4308 Whitsett Ave APT 6,Studio City,CA,Los Angeles,91604,,,0.9754120000000001,3.12868,FMP4270,EPA 2023,34.148746875175,-118.405129532192,success
Lowenthal Milling,Flour Milling,311211,1510 W Burbank Blvd,Burbank,CA,Los Angeles,91506,8184250383,,25.8634435,82.95821500000001,FMP32481,EPA 2023,34.182135948197,-118.327736802272,success
"Lt Food, Inc",All Other Miscellaneous Food Manufacturing,311999,16155 Harbor Blvd Ste A,Fountain Valley,CA,Orange,92708,7145480704,,6.0810345,19.505205,FMP17974,EPA 2023,33.72766597004,-117.920079483519,success
Luchessi Vineyard,Wineries,312130,11621 Regnart Canyon Dr,Cupertino,CA,Santa Clara,95014,4082558283,,3.2309065,10.363285000000001,FMP14130,EPA 2023,37.300264641595,-122.06105787048,success
Lucia's Baked Delights,Retail Bakeries,311811,2973 Stonecrop Dr,Oakley,CA,Contra Costa,94561,6508922922,www.luciasbakeddelights.com,2.663939,8.54471,FMP12498,EPA 2023,37.969794693104,-121.727085356093,success
Lucky 13 Sweets & Treats,Retail Bakeries,311811,15641 Toway Ln,Huntington Beach,CA,Orange,92647,9492927240,,0.8867430000000001,2.8442700000000003,FMP1250,EPA 2023,33.735031267046,-118.017389773462,success
Lucky Bakery,Retail Bakeries,311811,3000 E 9th St,Oakland,CA,Alameda,94601,5104369028,,14.6771045,47.077505,FMP25685,EPA 2023,37.775326259706,-122.232743186515,success
Lucky Bakery,Retail Bakeries,311811,1350 S Park Victoria Dr,Milpitas,CA,Santa Clara,95035,4089422862,,9.009814500000001,28.899405,FMP20767,EPA 2023,37.417017822371,-121.87526911598,success
Lucky Dog,Retail Bakeries,311811,2211 Filbert St,San Francisco,CA,San Francisco,94123,4157763647,www.luckydogssf.com,2.089737,6.70293,FMP9996,EPA 2023,37.797938040929,-122.43588989662,success
Lucky Dogg,Wineries,312130,1607 Mission Dr Ste 102,Solvang,CA,Santa Barbara,93463,8056919774,www.luckydoggwinery.com,2.818858,9.04162,FMP12911,EPA 2023,34.596088492151,-120.141160560198,success
Lucky Dogg Winery,Wineries,312130,100 Los Padres Way Ste 23,Buellton,CA,Santa Barbara,93427,8053313698,www.luckydoggwinery.com,3.5146685,11.273465000000002,FMP14791,EPA 2023,34.626770650369,-120.188079198884,success
Lucky Dogs Bakery,Retail Bakeries,311811,302 San Lucas CT,Watsonville,CA,Santa Cruz,95076,8317223600,www.luckydogsbakery.com,3.975,12.750000000000002,FMP15651,EPA 2023,36.906935011994,-121.774092827032,success
Lucky Noodle King Corp.,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,534 E Valley Blvd Ste 10,San Gabriel,CA,Los Angeles,91776,,www.luckynoodleking.com,18.514755,59.386950000000006,FMP28886,EPA 2023,34.079981000913,-118.093447909269,success
